OBJECTID,longitude,latitude
937,-113.9714612,51.12529379
938,-114.0740093,51.04490784
939,-113.9667802,51.10861763
940,-113.9702215,51.14728603
941,-114.0740119,51.04363077
942,-114.0265551,51.06736884
943,-114.0478139,51.09614752
944,-114.0077561,51.06701186
945,-114.0017729,51.05236477
946,-114.1118803,51.14413257
947,-114.0753733,50.95055537
948,-114.0285513,51.06737989
949,-114.0380323,51.08663649
950,-113.9587165,50.91830079
951,-114.1528461,51.06689292
952,-114.0717071,50.9686323
953,-113.9786966,51.03784901
954,-114.2069505,51.11616563
955,-113.9816497,51.04248621
956,-113.9697809,51.14727296
957,-114.1452815,51.0211429
958,-114.0453847,50.87830653
959,-114.1015958,50.99638926
960,-114.0975958,51.03783034
961,-114.1412112,51.03779278
962,-114.0716777,50.99774634
963,-114.0492329,51.11065336
964,-114.0569118,50.99398108
965,-113.9855565,51.07136833
966,-114.1641758,51.00942043
967,-114.036222,50.97058949
968,-114.0787787,51.04599068
969,-114.1528167,51.03780283
970,-114.0190643,51.05054894
971,-114.0052562,51.01500137
972,-114.0822388,51.0543368
973,-114.1318135,51.0907251
974,-114.0207207,51.00860781
975,-113.9585139,51.03785548
976,-113.9699965,51.04516322
977,-113.958475,51.09541677
978,-114.1261788,51.14200803
979,-113.9352316,51.04562683
980,-114.0306453,50.94877294
981,-113.9892191,51.06708562
982,-114.0717355,50.96508502
983,-114.0285513,51.06737989
984,-114.0543557,51.059736
985,-114.2095352,51.14702094
986,-114.0697531,50.91297382
987,-114.0026634,51.04562797
988,-114.2161306,51.14908462
989,-113.9418787,51.0467839
990,-114.1403209,50.92132728
991,-114.1210366,51.00107263
992,-113.9352316,51.04562683
993,-114.0715579,50.97962227
994,-113.9989635,50.97958416
995,-114.0716855,50.97951517
996,-114.0744486,50.91300714
997,-114.0343477,51.04125445
998,-114.1801879,51.11203746
999,-114.0714788,51.04578781
1000,-114.1411235,51.04150998
1001,-114.0680032,51.04594956
1002,-114.0034269,51.01495914
1003,-114.0492329,51.11065336
1004,-114.1654769,51.05336966
1005,-114.0859592,51.05836258
1006,-113.946804,51.12205389
1007,-114.1210366,51.00107263
1008,-114.0716855,50.97951517
1009,-114.1962675,51.01378545
1010,-114.0764003,50.93372173
1011,-114.2032409,51.11968379
1012,-114.0391731,50.99415666
1013,-114.0369886,51.11058345
1014,-114.1411717,51.18864598
1015,-114.0391731,50.99415666
1016,-114.008612,51.0370351
1017,-114.1180236,50.96945796
1018,-114.0503355,51.05060185
1019,-114.0520981,51.00138414
1020,-114.0715085,51.03057794
1021,-113.9641815,50.97229735
1022,-113.9590314,50.98956079
1023,-114.076448,50.90269434
1024,-114.1876244,51.09068383
1025,-114.0586758,50.96399377
1026,-114.0947614,51.04420982
1027,-114.0153985,51.17615171
1028,-113.941023,51.08158187
1029,-114.040585,50.87048535
1030,-114.1565612,51.10569169
1031,-114.0391731,50.99415666
1032,-113.9948253,51.08665838
1033,-114.1208151,51.15845357
1034,-114.0285513,51.06737989
1035,-113.9752953,51.11093308
1036,-114.0561676,51.06684262
1037,-113.9582356,50.92908411
1038,-114.0543557,51.059736
1039,-114.0391731,50.99415666
1040,-114.1428725,51.10263897
1041,-113.9584978,51.04287589
1042,-113.9829193,51.05213687
1043,-113.9297317,51.06703025
1044,-113.9809251,50.94522654
1045,-114.0383787,51.14158637
1046,-113.9590558,50.99903908
1047,-113.9633108,51.06710442
1048,-114.0306453,50.94877294
1049,-114.072037,50.99442765
1050,-114.1066492,51.09216487
1051,-114.0761974,51.00137132
1052,-113.9986413,51.06170349
1053,-114.1427523,51.09335409
1054,-114.0963534,51.14308694
1055,-114.0972211,50.99484385
1056,-114.0417946,51.09712316
1057,-114.064284,51.01600857
1058,-114.1822669,51.1409707
1059,-114.0462728,51.11839712
1060,-114.0544366,51.09612041
1061,-114.0442113,50.98721743
1062,-114.0018738,51.08865589
1063,-114.036875,51.10620061
1064,-114.0114131,51.04718032
1065,-113.9588004,50.93156778
1066,-114.1669112,51.0180695
1067,-114.1183814,50.97227025
1068,-113.9819634,51.08496552
1069,-114.0052562,51.01500137
1070,-113.9585038,51.07400148
1071,-114.0376185,50.87971458
1072,-114.0110698,50.95081444
1073,-113.9297317,51.06703025
1074,-114.0381331,50.99407223
1075,-113.9785655,50.91651919
1076,-114.0232057,51.1511827
1077,-113.9468552,51.11890476
1078,-114.0492329,51.11065336
1079,-114.0077561,51.06701186
1080,-114.0714015,50.99763945
1081,-113.9856721,50.96676297
1082,-113.9588004,50.93156778
1083,-114.0947099,51.03851
1084,-114.0280749,51.06791681
1085,-114.1801879,51.11203746
1086,-114.072037,50.99442765
1087,-113.92075,51.0156426
1088,-113.9817424,51.11323774
1089,-114.1469504,51.04694268
1090,-114.0569118,50.99398108
1091,-114.0718641,50.95054799
1092,-113.9433314,50.8965613
1093,-114.1180334,51.07101017
1094,-114.0532136,51.04428277
1095,-114.0232057,51.1511827
1096,-113.946804,51.12205389
1097,-113.9752953,51.11093308
1098,-114.0194287,51.04885242
1099,-114.0034269,51.01495914
1100,-113.9633812,51.06683777
1101,-114.1526799,51.08152828
1102,-114.0765293,51.0427672
1103,-114.0528793,51.15429261
1104,-114.0598072,51.03050882
1105,-114.0834729,51.04989868
1106,-114.0858604,51.05196099
1107,-113.9578345,50.88242606
1108,-113.9756016,50.95053439
1109,-114.0502832,51.05326867
1110,-114.0017729,51.05236477
1111,-114.0391731,50.99415666
1112,-114.0232057,51.1511827
1113,-113.9433494,51.03791852
1114,-113.929433,51.13129638
1115,-114.062412,51.05375032
1116,-113.9588004,50.93156778
1117,-113.9585039,51.07167451
1118,-114.0716777,50.99774634
1119,-114.1609909,51.02388523
1120,-114.0831484,50.9795722
1121,-113.9814571,51.05711454
1122,-114.0192893,50.95236643
1123,-114.0509271,51.0511361
1124,-114.0914459,51.04127597
1125,-114.1400738,51.10927146
1126,-113.9294816,50.94941476
1127,-114.141124,51.0432572
1128,-113.9817239,51.15425987
1129,-114.1521383,51.16783682
1130,-114.0569118,50.99398108
1131,-113.9355577,51.08158341
1132,-114.044989,50.99439027
1133,-114.0038751,50.94891105
1134,-114.1261788,51.14200803
1135,-114.1210366,51.00107263
1136,-113.9816108,51.03625176
1137,-114.1589313,51.07143664
1138,-114.1589313,51.07143664
1139,-114.0034269,51.01495914
1140,-114.0973444,50.95059074
1141,-114.0364295,51.10219737
1142,-114.0114131,51.04718032
1143,-114.1191422,51.0670855
1144,-114.1210366,51.00107263
1145,-113.9586395,50.97839391
1146,-114.0277628,51.03243173
1147,-114.0508316,50.98065339
1148,-114.1412112,51.03779278
1149,-114.0478139,51.09614752
1150,-114.0155717,50.98075751
1151,-114.0678977,51.00871868
1152,-114.0531975,51.04526131
1153,-114.0391731,50.99415666
1154,-114.0445687,51.1323381
1155,-114.1527345,51.10019444
1156,-114.0508316,50.98065339
1157,-113.9667802,51.10861763
1158,-113.9619371,50.97964246
1159,-114.1187427,51.04176435
1160,-114.0383787,51.14158637
1161,-113.9752953,51.11093308
1162,-114.0770583,50.99460153
1163,-114.0153985,51.17615171
1164,-113.9486842,51.06709754
1165,-114.1746664,51.0671059
1166,-114.0129452,51.0668762
1167,-114.0717828,50.95552532
1168,-114.1015958,50.99638926
1169,-114.0503355,51.05060185
1170,-114.0285513,51.06737989
1171,-114.0831963,50.99238002
1172,-114.0831963,50.99238002
1173,-113.9816108,51.03625176
1174,-113.9819203,51.05952927
1175,-114.0791386,51.04092921
1176,-114.1669112,51.0180695
1177,-114.0701087,51.05750028
1178,-114.0717781,50.95754816
1179,-114.0624205,51.06334701
1180,-114.1194861,51.02420995
1181,-114.0586592,51.03783299
1182,-114.0550037,51.06061492
1183,-114.1665059,51.03928505
1184,-114.0383787,51.14158637
1185,-113.9351888,50.97964412
1186,-113.9851384,50.94653548
1187,-114.1411235,51.04150998
1188,-114.1194448,51.07443033
1189,-114.1090831,50.95030666
1190,-114.008612,51.0370351
1191,-114.0306453,50.94877294
1192,-114.0887064,51.04533065
1193,-114.0859403,51.04959127
1194,-114.0832415,51.05501885
1195,-113.9840605,50.97956121
1196,-114.0540535,51.09574257
1197,-114.2343138,51.13414215
1198,-114.1210101,50.95058213
1199,-114.0664978,50.91520083
1200,-114.1322479,51.00393788
1201,-114.0625228,51.06334763
1202,-114.059675,51.03050852
1203,-114.0967047,50.96149881
1204,-114.1583989,51.08309826
1205,-114.1061254,51.04914811
1206,-114.0052562,51.01500137
1207,-113.9350314,51.05964503
1208,-114.0989697,51.09077998
1209,-114.1015958,50.99638926
1210,-114.0523685,51.02934112
1211,-114.1210101,50.95058213
1212,-114.0492329,51.11065336
1213,-114.0194287,51.04885242
1214,-114.0996039,51.0304367
1215,-114.008612,51.0370351
1216,-114.0625191,51.06440532
1217,-114.0574201,51.11065453
1218,-114.1411961,51.0316013
1219,-113.9619371,50.97964246
1220,-114.0194287,51.04885242
1221,-114.0989697,51.09077998
1222,-114.1336639,51.08958339
1223,-114.1881555,51.03800401
1224,-113.9500273,51.10686231
1225,-114.0736784,51.04869551
1226,-114.1210366,51.00107263
1227,-114.0199513,51.03541833
1228,-113.9982116,51.08119797
1229,-113.9762418,50.91586656
1230,-114.0715207,51.00335687
1231,-114.1063502,51.06690536
1232,-114.1479345,51.1526995
1233,-114.0604156,51.0169773
1234,-114.0939087,51.0700828
1235,-114.2173004,51.10453784
1236,-114.0391731,50.99415666
1237,-114.0629217,51.04649428
1238,-114.0540535,51.09574257
1239,-113.9816828,51.03777591
1240,-113.9609142,51.09615023
1241,-114.1494827,51.06361476
1242,-114.0018139,51.07346451
1243,-113.9494721,50.91045763
1244,-114.1669112,51.0180695
1245,-114.0586758,50.96399377
1246,-114.1015958,50.99638926
1247,-114.1184682,51.05721797
1248,-114.1133795,50.93361798
1249,-114.0849257,51.136117
1250,-114.071693,50.97590718
1251,-114.0770583,50.99460153
1252,-114.1526799,51.08152828
1253,-114.09471,51.03782417
1254,-114.0483437,51.04404469
1255,-114.0694978,50.93945486
1256,-113.9574933,50.88250549
1257,-114.0018408,50.94822321
1258,-113.9820627,51.02694032
1259,-113.9654037,51.11056054
1260,-114.1607182,51.16765844
1261,-114.2301458,51.10050794
1262,-114.1588321,51.11117218
1263,-114.0653777,51.0112593
1264,-113.9590314,50.98956079
1265,-114.0391731,50.99415666
1266,-113.9815312,50.95793435
1267,-114.1659241,51.10453231
1268,-114.0943697,51.0874469
1269,-114.0714767,51.10265134
1270,-114.0478139,51.09614752
1271,-114.1822412,51.05175004
1272,-114.0027175,51.08155013
1273,-114.0561676,51.06684262
1274,-114.0625212,51.07516699
1275,-114.1549456,51.0933886
1276,-114.117829,51.05438328
1277,-113.9752725,50.92174796
1278,-114.0391731,50.99415666
1279,-113.9355533,51.05247349
1280,-114.0026634,51.04562797
1281,-114.0607479,51.02146077
1282,-114.0202059,51.05466483
1283,-114.0052562,51.01500137
1284,-114.068369,51.0396682
1285,-114.1185014,51.05249233
1286,-113.9377213,51.06711578
1287,-114.0569118,50.99398108
1288,-114.1150333,51.04235064
1289,-114.0887831,51.04404542
1290,-113.9355533,51.05247349
1291,-114.2069505,51.11616563
1292,-114.0492329,51.11065336
1293,-114.0697305,51.11833942
1294,-113.9288996,51.15434793
1295,-113.952166,50.91302546
1296,-114.0339123,50.94834192
1297,-113.9587154,50.93424619
1298,-113.9821108,50.95052947
1299,-114.0672239,50.99425407
1300,-114.1015958,50.99638926
1301,-114.1479345,51.1526995
1302,-114.11296,51.03821412
1303,-114.2261768,51.10693895
1304,-113.9327854,50.92308962
1305,-114.0132978,51.05960462
1306,-114.0810502,51.04890162
1307,-114.0622685,50.90548442
1308,-114.13454,51.01522511
1309,-114.0685337,51.03783122
1310,-114.0323668,51.04824604
1311,-114.1245028,51.06801863
1312,-114.0561329,51.07062334
1313,-114.0098208,51.01072571
1314,-114.0285513,51.06737989
1315,-113.9637376,51.01905428
1316,-113.941837,51.05271341
1317,-114.0285513,51.06737989
1318,-114.001603,51.05547102
1319,-114.0391731,50.99415666
1320,-114.0018768,51.00873218
1321,-113.9976572,51.03228462
1322,-113.9473403,51.11068935
1323,-114.1063502,51.06690536
1324,-114.0052562,51.01500137
1325,-114.0791386,51.04092921
1326,-114.072037,50.99442765
1327,-114.0391731,50.99415666
1328,-114.059675,51.03050852
1329,-114.0947355,51.07052903
1330,-113.9351351,51.10793923
1331,-113.9333624,51.11069756
1332,-114.0026634,51.04562797
1333,-113.9585139,51.03785548
1334,-113.9585139,51.03785548
1335,-114.0947333,51.07427692
1336,-114.0043039,51.0105058
1337,-114.0859755,50.95059162
1338,-114.1549456,51.0933886
1339,-114.0607967,51.04230278
1340,-114.1178939,51.03626297
1341,-113.9995075,51.01540577
1342,-114.0030472,50.94302712
1343,-114.0962515,50.98813665
1344,-113.997505,51.03178061
1345,-114.0627326,51.04932875
1346,-114.0717313,50.98031484
1347,-114.057453,51.14327848
1348,-114.0664978,50.91520083
1349,-114.0437165,50.99451621
1350,-114.1494963,51.09694532
1351,-114.0629954,50.9046159
1352,-114.0817767,51.00152739
1353,-114.0693214,51.14248843
1354,-114.0017729,51.05236477
1355,-113.9377213,51.06711578
1356,-114.1411339,51.0300519
1357,-114.0697531,50.91297382
1358,-113.9772007,51.04515064
1359,-114.0694978,50.93945486
1360,-114.0694978,50.93945486
1361,-114.0140245,51.0670368
1362,-114.1191422,51.0670855
1363,-114.1354405,51.03977287
1364,-114.0527914,51.11052426
1365,-114.0960372,51.06701777
1366,-114.2161546,51.08521222
1367,-114.0191331,51.05356272
1368,-114.1403016,50.89216208
1369,-114.1291118,51.06800317
1370,-113.9886584,51.08121344
1371,-113.9788897,50.93198255
1372,-114.0734405,51.02955315
1373,-114.0052562,51.01500137
1374,-114.1354799,51.02414449
1375,-113.9494721,50.91045763
1376,-114.1178257,51.05150289
1377,-114.1178257,51.05150289
1378,-114.0391731,50.99415666
1379,-114.0714806,51.04262449
1380,-113.9619371,50.97964246
1381,-114.0820396,51.13761691
1382,-114.1065574,51.04434421
1383,-114.1641758,51.00942043
1384,-113.9837059,50.93157543
1385,-113.9588004,50.93156778
1386,-114.0586592,51.03783299
1387,-114.0461546,51.12216566
1388,-113.9822378,51.07791037
1389,-114.0827501,50.91366116
1390,-114.0624402,51.10264899
1391,-114.0285513,51.06737989
1392,-114.0034269,51.01495914
1393,-113.9837043,50.93197098
1394,-114.0715976,51.06683751
1395,-114.0455603,51.1208031
1396,-114.06131,50.89260618
1397,-114.0680349,51.04475031
1398,-114.1629421,51.16000131
1399,-114.0077561,51.06701186
1400,-114.0391731,50.99415666
1401,-114.0676465,50.99764501
1402,-113.9558734,51.11090065
1403,-114.0523685,51.02934112
1404,-113.9892191,51.06708562
1405,-114.0960372,51.06701777
1406,-113.9587154,50.93424619
1407,-114.072352,50.96100752
1408,-113.9587168,50.92552008
1409,-114.1185313,50.96136247
1410,-114.0185167,51.00837658
1411,-113.9892824,51.06904596
1412,-114.0715087,51.03153733
1413,-113.9699965,51.04516322
1414,-114.106186,51.15340297
1415,-114.1229217,51.08051638
1416,-114.0373382,51.01216275
1417,-114.11296,51.03821412
1418,-114.0351765,51.14105228
1419,-114.2138392,51.14975786
1420,-114.1063502,51.06690536
1421,-113.968795,50.93207784
1422,-113.9501258,51.12524604
1423,-113.9931735,51.16888171
1424,-114.0638053,50.99415562
1425,-114.1170104,51.06704572
1426,-114.0191331,51.05356272
1427,-114.0301126,51.02005338
1428,-114.0774517,51.1475708
1429,-114.0820396,51.13761691
1430,-114.0007198,51.17584404
1431,-114.072037,50.99442765
1432,-114.1869799,51.12040159
1433,-114.1184861,50.94129806
1434,-114.0383787,51.14158637
1435,-114.1962675,51.01378545
1436,-114.0848664,51.06682935
1437,-114.0308704,51.02325884
1438,-114.159916,51.08146493
1439,-114.0962515,50.98813665
1440,-114.0703621,50.94787337
1441,-114.159885,51.01792761
1442,-114.0053038,50.94674131
1443,-114.0973444,50.95059074
1444,-114.1411476,51.01244891
1445,-114.0831484,50.9795722
1446,-114.1412757,51.017766
1447,-113.9714616,51.15421797
1448,-113.952166,50.91302546
1449,-114.0503355,51.05060185
1450,-114.1527345,51.10019444
1451,-114.0370901,50.87698215
1452,-114.0963074,50.97230409
1453,-113.9589419,51.06218574
1454,-114.0859755,50.95059162
1455,-114.1210101,50.95058213
1456,-113.9350849,51.15429959
1457,-114.0072031,51.04144552
1458,-114.0591721,51.0259401
1459,-114.0651457,51.05034625
1460,-114.0561676,51.06684262
1461,-113.9995075,51.01540577
1462,-114.0028197,51.01978131
1463,-113.9819634,51.08496552
1464,-114.0380323,51.08663649
1465,-114.0110698,50.95081444
1466,-113.9714616,51.15421797
1467,-114.0561676,51.06684262
1468,-113.9585139,51.03785548
1469,-114.1411527,51.0147458
1470,-114.0503355,51.05060185
1471,-114.0285513,51.06737989
1472,-113.9619371,50.97964246
1473,-114.0764682,50.99455097
1474,-114.0364109,50.9946921
1475,-113.9371154,51.12514924
1476,-114.0643937,50.91412735
1477,-114.0134143,51.13943133
1478,-114.0864177,51.16932033
1479,-114.0352587,50.98197042
1480,-114.008612,51.0370351
1481,-114.0339123,50.94834192
1482,-113.9292888,51.03788875
1483,-113.9892191,51.06708562
1484,-114.0365102,50.89296784
1485,-114.0194287,51.04885242
1486,-114.048384,51.0203128
1487,-113.9352273,51.08413837
1488,-114.0697531,50.91297382
1489,-114.008612,51.0370351
1490,-114.1180366,50.96499416
1491,-114.0832559,50.99452197
1492,-114.0684027,50.93949126
1493,-114.0631611,51.04332428
1494,-113.9589717,50.95401309
1495,-113.9892824,51.06904596
1496,-114.1654769,51.05336966
1497,-114.0537889,51.12746304
